"kdsatker","kddept","kdmak","TARGET","volume"
"287626","022","425514",320000000,1410072.000
"287626","022","425515",300476000,2804164.000
"287626","022","425518",223000000,223000000.000
"287626","022","425519",90000000,9000000000.000
"287647","022","425131",133074000,1.000
"287647","022","425132",75000000,1.000
"287647","022","425134",759982000,1.000
"287647","022","425513",403830000,5080730.000
"287647","022","425514",363529000,1901000.000
"287647","022","425515",463100000,32551.000
"287647","022","425518",371428000,1.000
"287651","022","425131",1776000,12.000
"287651","022","425134",1142783000,1.000
"287651","022","425513",519623000,5035249.000
"287651","022","425514",266834000,1011779.000
"287651","022","425515",171330000,274461.000
"287651","022","425518",252881000,1.000
"287701","022","425131",614000,12.000
"287701","022","425513",575000000,7278481.000
"287701","022","425514",327100000,1348400.000
"287701","022","425515",231300000,503113.000
"287701","022","425518",250000000,10000000000.000
"287715","022","425131",343000,12.000
"287715","022","425134",480000000,12.000
"287715","022","425513",342355000,2642114.000
"287715","022","425514",131671000,536679.000
"287715","022","425515",130834000,402268.000
"287715","022","425518",174177000,6967053099.000
"287715","022","425519",23021000,230201500000.000
"287722","022","425513",552033000,5009925.000
"287722","022","425514",151262000,602744.000
"287722","022","425515",69850000,119110.000
"287722","022","425518",175000000,7000000000.000
"287722","022","425519",60000000,6000000000.000
"287736","022","425131",6244000,12.000
"287736","022","425514",6220675000,962039.000
"287778","022","425513",956890000,7166860.000
"287778","022","425514",503125000,2025000.000
"287778","022","425515",386450000,39699.000
"287778","022","425518",1850000000,7400000000000.000
"287778","022","425519",100000000,1000000000000.000
"287782","022","425131",1210000,12.000
"287782","022","425513",520500000,2004552492.000
"287782","022","425514",315500000,1264000.000
"287782","022","425515",271450000,238447.000
"287782","022","425518",560000000,22400000000.000
"287782","022","425519",100000000,10000000000.000
"287799","022","425131",1721000,100.000
"287799","022","425513",1955345000,22149807.000
"287799","022","425514",849018000,3089820.000
"287799","022","425515",673506000,1655645.000
"287799","022","425518",870798000,34831890.000
"287799","022","425519",35000000,1000000.000
"287804","022","425131",4000000,4000000.000
"287804","022","425513",3806953000,11136469228.000
"287804","022","425514",1367077000,7435000.000
"287804","022","425515",3060372000,2043783.000
"287804","022","425518",1050000000,42000000000.000
"287804","022","425519",177500000,10000045.000
"287811","022","425131",6300000,12.000
"287811","022","425513",849494000,2552455.000
"287811","022","425514",174383000,697530.000
"287811","022","425515",181760000,2133.000
"287811","022","425518",310000000,310000000.000
"287825","022","425131",17000000,17000000.000
"287825","022","425513",380284000,815522083.000
"287825","022","425514",235850000,963400.000
"287825","022","425515",1638566000,120406.000
"287825","022","425518",1005471000,40218830000.000
"287825","022","425519",15139000,1513900000.000
"287892","022","425131",354000,12.000
"287892","022","425513",1173824000,508651469.000
"287892","022","425514",362600000,959523.000
"287892","022","425515",181451000,18443.000
"287900","022","425514",4424550000,149169.000
"287935","022","425131",1062000,12.000
"287935","022","425514",5673987000,21835335.000
"287956","022","425131",9001000,12.000
"287956","022","425514",3341537000,119955.000
"288021","022","425131",1017000,1017000.000
"288021","022","425513",8699065000,18355188023.000
"288021","022","425514",1444960000,4400000.000
"288021","022","425515",646167000,5195732.000
"288021","022","425518",2625001000,105000010000.000
"288021","022","425519",60000000,6000000000.000
"288042","022","425131",15000000000,1.000
"288042","022","425134",51177100000,1.000
"288042","022","425139",20012903000,20012903000.000
"288127","022","424112",116680360000,33381.000
"288216","022","425516",687637000,421513383.000
"288241","022","425516",250002000,2092575.000
"288262","022","425516",249556000,184736.000
"288372","022","424115",38525590000,38525590000.000
"288372","022","424312",794677000,794677000.000
"288372","022","424911",1930500000,1.000
"288393","022","424115",13921528000,13921528000.000
"288393","022","424312",6709509000,6709509000.000
"288393","022","424911",248901000,248901000.000
"288401","022","424115",29343604000,29343604000.000
"288401","022","424312",8066413000,8066413000.000
"288401","022","424911",589983000,589983000.000
"288436","022","425516",30741359000,2298522521.000
"288457","022","425516",18793415000,15165483957.000
"288482","022","425516",2019206000,62686196.000
"288499","022","425516",6049563000,1143421994.000
"288511","022","425516",4109988000,192123677.000
"288525","022","425516",5189234000,365527326.000
"288532","022","425516",4759067000,2395601443.000
"288571","022","425516",17540489000,1090820401.000
"288588","022","425131",27648000,12000.000
"288588","022","425516",34079461000,4636180202.000
"288592","022","425131",36000000,12.000
"288592","022","425516",9720004000,6975953354.000
"288600","022","425131",22000000,22000000.000
"288600","022","425516",15197483000,173974204.000
"288614","022","425131",7800000,7800000.000
"288614","022","425516",6097224000,58690435.000
"288745","022","425516",29594587000,1991936437.000
"288841","022","425131",2096000,12.000
"288841","022","425513",3009199000,7934442.000
"288841","022","425514",325300000,1301200.000
"288841","022","425515",144600000,189323.000
"288841","022","425519",168250000,1682500000000.000
"288965","022","425151",45000000,18.000
"289073","018","425289",1400000,200000.000
"289073","018","425691",500000,100.000
"289445","022","425131",731000,36.000
"289445","022","425513",172080000,743920.000
"289445","022","425514",7750000,31000.000
"289445","022","425515",11860000,267048.000
"289445","022","425519",3000000,300000.000
"289452","022","425131",731000,36.000
"289452","022","425513",66735000,1665694.000
"289452","022","425514",25200000,104800.000
"289452","022","425515",42560000,9228.000
"289470","022","425131",1443000,12.000
"289470","022","425513",4889884000,10011214274.000
"289470","022","425514",950560000,3801127.000
"289470","022","425515",276150000,3411645.000
"289470","022","425519",38322000,3832160000.000
"289534","022","425131",7976980000,1.000
"289534","022","425513",31927427000,84313601.000
"289534","022","425514",2730565000,6563717.000
"289534","022","425515",3586819000,3359842.000
"289712","022","425131",15000000,1.000
"289712","022","425513",4870069000,52059912.000
"289712","022","425514",1563067000,4737200.000
"289712","022","425515",136503000,2809977.000
"289782","022","425131",1776000,12.000
"289782","022","425513",707144000,1063263.000
"289782","022","425514",206524000,522737.000
"289782","022","425515",120536000,8924.000
"289782","022","425519",27190000,2719000.000
"289796","022","425131",1500000,12.000
"289796","022","425513",6104565000,9845209251.000
"289796","022","425514",1458273000,4389619.000
"289796","022","425515",1019150000,5953135.000
"289796","022","425518",1819250000,727699924.000
"289796","022","425519",325578000,3255770550000.000
"289801","022","425131",1691000,1.000
"289801","022","425513",180541000,2054128.000
"289801","022","425514",24534000,106565.000
"289801","022","425515",22520000,468.000
"289801","022","425519",32924000,8230891.000
"289818","022","425131",2544000,6.000
"289818","022","425513",92186000,1239296.000
"289818","022","425514",52486000,237941.000
"289818","022","425515",176037000,70934.000
"289818","022","425518",480000,19200000.000
"289822","022","425131",124000,12.000
"289822","022","425513",39082339000,1365993.000
"289822","022","425514",6758837000,8914142.000
"289822","022","425515",1522938000,4583.000
"289822","022","425519",12136000,9205.000
"289839","022","425513",48597269000,61823762.000
"289839","022","425514",12741750000,33778836.000
"289839","022","425515",2677882000,12217022.000
"289839","022","425519",27750000,27750000.000
"289843","022","425131",9721000,12.000
"289843","022","425513",54717540000,33975024941.000
"289843","022","425514",9792412000,24480247.000
"289843","022","425515",4317318000,74079265.000
"289843","022","425519",255360000,25535942000.000
"289850","022","425513",37419710000,63960136645.000
"289850","022","425514",8060632000,19171016.000
"289850","022","425515",2436573000,36026731.000
"289850","022","425519",85000000,8500000000.000
"289864","022","425131",1540566000,12.000
"289864","022","425513",1012727000,6839487.000
"289864","022","425514",371826000,1466691.000
"289864","022","425515",502264000,624030.000
"289864","022","425518",375620000,1.000
"289864","022","425519",50548000,100.000
"289871","022","425513",131433000,1322778.000
"289871","022","425514",28468000,204645.000
"289871","022","425515",337520000,6174.000
"289885","022","425131",646000,12.000
"289885","022","425513",27783000,466595.000
"289885","022","425514",15575000,64700.000
"289885","022","425515",411375000,22626.000
"289911","022","425131",34253000,34253000.000
"289911","022","425513",996451000,14388055.000
"289911","022","425514",286858000,1147432.000
"289911","022","425515",236904000,64906.000
"289949","022","425131",20000000,4000000.000
"289949","022","425513",1310000000,5328955.000
"289949","022","425514",240000000,1110000.000
"289949","022","425515",1362300000,228596.000
"289949","022","425519",75000000,750000000000.000
"289953","022","425513",977085000,53059914.000
"289953","022","425514",56150000,229200.000
"289953","022","425515",69565000,251208.000
"289953","022","425519",45000000,45000000.000
"289960","022","425131",202368000,50592.000
"289960","022","425513",1042817000,2555665.000
"289960","022","425514",608500000,2709000.000
"289960","022","425515",157700000,303737.000
"289960","022","425519",57846000,5784600000.000
"289974","022","425513",161335000,1173744.000
"289974","022","425514",34466000,162702.000
"289974","022","425515",24363000,688.000
"289981","022","425131",187000,1.000
"289981","022","425513",1144823000,11150607.000
"289981","022","425514",275000000,1100000.000
"289981","022","425515",116550000,5759.000
"290145","032","425259",2138400000,3960.000
"290145","032","425629",1761600000,16438741.000
"290460","015","425131",100000,1.000
"290460","015","425781",800000,16.000
"295312","060","425276",650000000,1.000
"295401","056","425341",36209817000,105857.000
"295414","025","425351",3943800000,6573.000
"295420","066","425699",87000000,300.000
"297115","025","425359",1500000000,5115.000
"299052","025","425351",1669800000,2783.000
"299057","025","425351",6757200000,11262.000
"299064","025","425351",11336400000,18894.000
